hex_id,tipologia_label,morfologia_continua,espontaneo,dist_centro_km,vitalidad_vecinal,dim1,dim2,dim3,barrio_km2,pct_barrio,pct_host,div_actividad,terrazas_ext_km2,n_parques_500m,dist_mercado_km,n_mercados_500m,dist_parque_km,airbnb_ent_km2,vut_km2,renta_persona,densidad_pob_km2,log_renta,log_densidad,log_bc_mean,log_airbnb,ps,asoc_km2,socios_km2,n_asoc,n_mercadillos_1km,cv_pob,n_socios,d_asociativo,n_barrio,n_mdl,n_div,d_comercio,n_arraigo,d_arraigo,vit_comunitaria
89390cbaed7ffff,Espontáneo,0.3775002850741772,1.0,9.019239017574789,0.2944481592926928,0.2435083026858352,0.3317452357071213,0.308090939485122,0.0,0.0,0.0,0.0,0.0,0.0,3.430445091415012,0.0,2.1716087235117265,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,,,0.3000111445447453
89390cb19cfffff,Planificado,0.9653527429962884,0.0,2.9306714519289327,0.7802110033805119,0.7656302240053493,0.8609160815780675,0.7140867045581188,175.2778419411753,0.240506329113924,0.3924050632911392,3.4199853785432035,92.25149575851331,1.0,0.6053443940383455,0.0,0.3282326063882446,138.37724363776996,0.0,25179.26659641728,22308.44514541285,10.133776180741163,10.012765416898253,8.681201524430419,4.937184239934285,0.2801477464307346,18.450299151702662,5147.633463325043,0.802407221664995,0.0,0.03219776569670675,0.8843196255432966,0.8433634236041458,0.8224674022066198,0.371782012704781,0.8502173186225342,0.6814889111779784,0.5514096185737977,0.5514096185737977,0.6920873177853073
89390cbaabbffff,Espontáneo,0.3482879710338237,1.0,7.407900847141708,0.6610015230877818,0.8724506853895019,0.5327649615513206,0.5777889223225231,239.56951705168848,0.4642857142857143,0.1785714285714285,3.3986823936389574,18.42842438859142,0.0,0.5056534822785633,0.0,0.9773709970200186,0.0,0.0,14444.341522029372,25653.914023612484,9.578058026678148,10.15249041211777,6.941714128341078,0.0,0.4669513871017493,9.21421219429571,2441.7662314883632,0.6429287863590772,0.0,0.023299810685606402,0.8201270478100969,0.7315279170845871,0.8672684720829155,0.371782012704781,0.8448679371447676,0.6946394739774879,0.7645107794361525,0.7645107794361525,0.7302260568327426
89390ca3627ffff,Espontáneo,0.1528202627119994,1.0,4.186036801609179,0.3886195623908763,0.2435083026858352,0.3317452357071213,0.5906051487796723,0.0,0.0,0.0,0.0,0.0,0.0,1.1133208700805433,0.0,0.556810084556879,0.0,0.0,10689.0,1688.5521238743163,9.276970454273943,7.432218757335333,2.8208818625708405,0.0,0.8711087772681819,0.0,0.0,0.32012704781009693,1.0,0.030612649553326,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.8538950183884988,0.20528251420929455,0.4405995765072997,0.5796019900497513,0.5796019900497513,0.44677620478904934
89390cb1197ffff,Planificado,0.6250982331414399,0.0,7.852543897316435,0.3258386269920874,0.2435083026858352,0.3317452357071213,0.4022623425833054,0.0,0.0,0.0,0.0,0.0,0.0,4.382450696927223,0.0,0.6780339874699397,0.0,0.0,,,,,8.55093437484304,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,,,0.3000111445447453
89390cb1c93ffff,Planificado,0.5311831390921422,0.0,6.8233704312347045,0.3247984694825216,0.2435083026858352,0.3317452357071213,0.3991418700546082,0.0,0.0,0.0,0.0,0.0,0.0,2.3235698365483044,0.0,1.2897767664215136,0.0,0.0,34765.0,289.1726116889894,10.456366412533118,5.67047595863234,0.0,0.0,0.2072753984331255,0.0,0.0,0.32012704781009693,0.0,0.0476262142935213,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,0.33582089552238803,0.33582089552238803,0.31194772820395955
89390ca320bffff,Espontáneo,0.5001480261883858,1.0,6.369944898225251,0.6059103235632824,0.7223893903934023,0.5663657639585423,0.5289758163379026,64.55644995467459,0.35,0.25,2.830940430253775,27.667049980574827,0.0,1.4058869308819713,0.0,0.7074708079535741,9.222349993524942,9.222349993524942,15489.0,4215.708881296236,9.64788537354776,8.346810216812045,8.67347152708296,2.324576499001275,0.6279595174594479,0.0,0.0,0.32012704781009693,1.0,0.3026363257332223,0.32012704781009693,0.32012704781009693,0.692744901370779,0.8538950183884988,0.7133065864259445,0.7533155020617408,0.016583747927031545,0.016583747927031545,0.36334209926628985
89390cb0d7bffff,Planificado,0.8511222393069314,0.0,9.765455643179656,0.4846298153720421,0.7679148556781455,0.3317452357071213,0.3542293547308592,73.85033948458295,0.4705882352941176,0.2941176470588235,2.6393405872324323,0.0,0.0,2.703733574075878,0.0,1.731004214657147,0.0,0.0,,,,,4.720278982588729,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.7181544633901705,0.371782012704781,0.6766967569374791,0.5888777443441435,,,0.45450239607712023
89390ca258fffff,Espontáneo,0.3220524533081748,1.0,7.1104957420096815,0.3661633047290018,0.3346149559790483,0.3317452357071213,0.4321297225008358,0.0,0.0,0.0,1.0986122886681096,0.0,0.0,2.3308563086260805,0.0,0.9313482067490167,0.0,0.0,,,,,7.290510843114063,0.0,,0.0,0.0,0.32012704781009693,1.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.8538950183884988,0.47860247408893347,0.5317062298005126,,,0.4259166388053048
89390cb0543ffff,Espontáneo,0.2990008572154065,1.0,11.156729399115637,0.2724934061443589,0.2435083026858352,0.3317452357071213,0.2422266800401203,0.0,0.0,0.0,0.0,0.0,0.0,5.270728530899055,0.0,2.57717899306547,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,,,0.3000111445447453
89390ca25b7ffff,Espontáneo,0.1892467636297496,1.0,8.016558606081116,0.5864909543445149,0.6327315279170845,0.5547475760615179,0.5719937590549425,18.469157567564864,0.3333333333333333,0.1666666666666666,1.791759469228055,0.0,1.0,3.179421755494192,0.0,0.2018040428503846,27.703736351347292,0.0,,,,,6.63244311060284,3.357027300750148,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.6011367435640254,0.371782012704781,0.5595118689401538,0.5108102084029867,,,0.41546862810654184
89390cb1cbbffff,Planificado,0.3576318586185934,0.0,5.991312263024117,0.3346428173409115,0.2435083026858352,0.3317452357071213,0.4286749136297782,0.0,0.0,0.0,0.0,0.0,0.0,1.626412947361551,0.0,1.4781561708009583,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,,,0.3000111445447453
89390cb0127ffff,Planificado,0.7888357975958697,0.0,9.230555866078449,0.3262101118169322,0.2435083026858352,0.3317452357071213,0.4033767970578402,0.0,0.0,0.0,0.0,0.0,0.0,2.86124736196036,0.0,0.9768884523545636,0.0,0.0,34332.0,18104.47998787211,10.44383314283811,9.803969933191716,5.446442872473963,0.0,0.0564217685685984,0.0,0.0,0.32012704781009693,0.0,0.0190526175823948,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,0.8648424543946932,0.8648424543946932,0.4882882478280613
89390ca219bffff,Planificado,0.7419904619235687,0.0,7.080196975888013,0.6760652327352427,0.692299119580965,0.8022400534938148,0.5336565251309484,64.64021056008686,0.1129032258064516,0.1612903225806451,3.3227668548894496,27.70294738289437,1.0,2.319139950635277,0.0,0.4651399754498351,46.17157897149062,0.0,,,,,9.81269278525755,3.853791570797631,,18.468631588596246,3545.977265010479,0.8365095285857572,0.0,,0.8535606820461384,0.8450351053159478,0.7037780006686727,0.371782012704781,0.8231360748913407,0.6328986960882648,,,0.7389669007021062
89390cbada7ffff,Espontáneo,0.3456654556187733,1.0,3.845197867942546,0.3298878115828968,0.2435083026858352,0.3317452357071213,0.4144098963557339,0.0,0.0,0.0,0.0,0.0,0.0,1.9855614452151893,0.0,1.3285985189653178,9.218786544626449,0.0,,,,,0.0,2.3242278443236897,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,,,0.3000111445447453
89390ca0e17ffff,Espontáneo,0.2543192622964731,1.0,12.724530066135475,0.2769512240424978,0.2435083026858352,0.3317452357071213,0.2556001337345369,0.0,0.0,0.0,0.0,0.0,0.0,3.805409306028432,0.0,3.926333921985111,0.0,0.0,,,,,7.235463540193755,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,,,0.3000111445447453
89390ca0607ffff,Espontáneo,0.4754003778396494,1.0,7.256999794034603,0.3381347746944537,0.2435083026858352,0.3317452357071213,0.4391507856904045,0.0,0.0,0.0,0.0,0.0,0.0,1.8299199157078647,0.0,1.130252617712593,0.0,0.0,,,,,5.803274840065937,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,,,0.3000111445447453
89390cba98bffff,Espontáneo,0.2194681338211799,1.0,3.901107826264284,0.6800772688435677,0.64253872729299,0.7873620862587762,0.6103309929789368,46.09264947364327,0.2272727272727272,0.3181818181818182,2.5393673998815784,27.65558968418596,1.0,1.6560469400259843,0.0,0.3363185901708567,0.0,0.0,,,,,7.794350413878788,0.0,,9.218529894728654,811.2306307361216,0.6542962219993314,0.0,,0.73386827148111,0.6940822467402207,0.6549648946840522,0.371782012704781,0.659645603477098,0.5621308369553103,,,0.6281065418477655
89390cb1483ffff,Transición,0.4742822707016302,,11.794753379266956,0.3801311341431703,0.6329544188119915,0.3317452357071213,0.1756937479103978,9.211699726088074,0.5,0.0,0.6931471805599453,0.0,0.0,8.47604754706394,0.0,3.49901233806707,0.0,0.0,,,,,6.109532362673831,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.5252423938482113,0.371782012704781,0.43881644934804415,0.44528028530034547,,,0.3827036665552212
89390ca30dbffff,Espontáneo,0.0852020347876104,1.0,3.5805848095947432,0.7231695085255767,0.9407110219547532,0.5665329321297226,0.6622645714922545,839.2564683487745,0.4232558139534884,0.1581395348837209,3.969430936885249,27.667795659849716,0.0,0.5090491301256873,0.0,0.5384152490500382,73.7807884262659,18.445197106566475,9374.20009768805,50088.352542526176,9.14571652428513,10.821563740385235,6.467607346670662,4.314561012770546,0.8997094071750519,18.445197106566475,25518.930196934718,0.7913741223671013,0.0,0.06806209791851062,0.9729187562688064,0.8821464393179539,0.9872952189903043,0.371782012704781,0.9719157472417251,0.7769976596456035,0.18325041459369817,0.18325041459369817,0.6141315045190852
89390cb7263ffff,Planificado,0.7738952380270272,0.0,11.378938182067891,0.2800716965711951,0.2435083026858352,0.3317452357071213,0.2649615513206285,0.0,0.0,0.0,0.0,0.0,0.0,5.089810781077202,0.0,2.061920756825675,0.0,0.0,,,,,6.967100963322239,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,,,0.3000111445447453
89390ca1547ffff,Espontáneo,0.6802802302389672,1.0,9.060781639284594,0.2807032207734314,0.2435083026858352,0.3317452357071213,0.2668561239273376,0.0,0.0,0.0,0.0,0.0,0.0,4.281440423353061,0.0,2.5548580349607644,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,,,0.3000111445447453
89390cb56cfffff,Espontáneo,0.3720883103378156,1.0,8.399625904140397,0.6995616479066831,0.935250195029533,0.630558341691742,0.532876406998774,434.00151937368463,0.5222222222222223,0.0555555555555555,3.7333194816210735,0.0,2.0,3.845406007096205,0.0,0.2700404096797862,46.17037440145582,0.0,17896.321243523314,20276.72452580973,9.792350453585708,9.917278248540564,6.636430992500644,3.8537660345437845,0.5415383838784891,9.234074880291162,1634.4312538115357,0.7459043798060849,1.0,0.028319161859773102,0.7863590772316951,0.76613172851889,0.9334670678702774,0.8538950183884988,0.9174189234369776,0.9015936698985847,0.6409618573797679,0.6409618573797679,0.7695624185990808
89390cb0c4bffff,Transición,0.5202594631693331,,8.670907371606912,0.3743359708755898,0.3346149559790483,0.3317452357071213,0.4566477209405996,0.0,0.0,0.3333333333333333,1.0986122886681096,0.0,0.0,2.143879497085801,0.0,0.8332245510284021,9.226706468859234,0.0,21914.0,8309.390763004762,9.99488098096534,9.02526190996954,7.630809497618434,2.325002579823949,,0.0,0.0,0.32012704781009693,1.0,0.0190235798233784,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.8538950183884988,0.47860247408893347,0.5317062298005126,0.8665008291873963,0.8665008291873963,0.5727780355993354
89390cb52b3ffff,Planificado,0.6873181159968843,0.0,9.888195952994575,0.3077473160221404,0.2435083026858352,0.3317452357071213,0.3479884096734648,0.0,0.0,0.0,0.0,0.0,0.0,4.963134009793495,0.0,0.8966751366570365,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,,,0.3000111445447453
89390cb082fffff,Planificado,0.7544725475229457,0.0,8.181815300542256,0.746071547977265,0.8229131839964338,0.7766633233032431,0.6386381366321185,156.93175559205048,0.4722222222222222,0.1388888888888889,2.9843429634622605,18.462559481417703,1.0,1.997599551164036,0.0,0.1441955420828419,36.925118962835406,18.462559481417703,14606.973578403216,30966.94956082802,9.589254336018012,10.340708063504804,5.574888573827377,3.635613662021645,0.6831867124947053,27.693839222126556,22422.7784901818,0.8980274155800736,0.0,0.0210407418231085,0.968572383818121,0.9332998996990973,0.8110999665663657,0.371782012704781,0.7472417251755266,0.643374568148891,0.8175787728026533,0.8175787728026533,0.7980844135502139
89390cb0413ffff,Espontáneo,0.4605196033349343,1.0,12.508653794814574,0.3166258033359337,0.2435083026858352,0.3317452357071213,0.3746238716148445,0.0,0.0,0.0,0.0,0.0,0.0,6.8821496434257705,0.0,0.5690275824988543,0.0,0.0,,,,,8.211120314088152,0.0,,0.0,0.0,0.32012704781009693,1.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.8538950183884988,0.20528251420929455,0.4405995765072997,,,0.38036331215869834
89390ca2487ffff,Planificado,0.2840889920620512,0.0,5.481595348161128,0.7270143764627215,0.7197704223782458,0.7985623537278502,0.6627103532820685,46.14995603451951,0.4545454545454545,0.2727272727272727,2.1458417525947544,27.689973620711704,1.0,1.1115230704785066,0.0,0.3127677963550248,18.4599824138078,0.0,34765.0,6995.511818179033,10.456366412533118,8.853166992150209,7.1304174859908365,2.9683601730476767,0.1137578983173848,18.4599824138078,3461.2467025889628,0.8214643931795386,0.0,0.0138425593791336,0.8515546639919759,0.8365095285857572,0.6639919759277834,0.371782012704781,0.5989635573386827,0.544912515323749,0.9593698175787728,0.9593698175787728,0.7802639538294264
89390cb1b8bffff,Espontáneo,0.118448573962847,1.0,1.2911747036332923,0.8664512054682566,0.8528920093614176,0.8570712136409228,0.8893903934024294,488.8652659231197,0.2431192660550458,0.2981651376146789,4.068937928492855,83.01485647751088,1.0,0.290536596015805,1.0,0.4017184991899937,1457.3719248274133,46.119364709728266,18995.090888012983,47752.83961703087,9.851935850449076,10.77381475350397,9.34921184243924,7.285075972512271,0.5748837976549457,55.34323765167392,3993.936983862468,0.9665663657639585,1.0,0.047971625325428174,0.8645937813440321,0.9155800735539953,0.9448345035105316,0.8538950183884988,0.9879638916750251,0.9288978045246852,0.3308457711442786,0.3308457711442786,0.7251078830743197
89390ca206bffff,Espontáneo,0.1129827117744189,1.0,5.0452820818021245,0.3599780823953342,0.2435083026858352,0.3317452357071213,0.5046807087930458,0.0,0.0,0.0,0.0,0.0,0.0,1.429769330393064,0.0,0.8201186817902614,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.32012704781009693,2.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.9775994650618522,0.20528251420929455,0.4818343920650842,,,0.40098071993759055
89390ca04d7ffff,Planificado,0.6212696638210442,0.0,5.333117736835319,0.6321371521973328,0.7382146439317955,0.614510197258442,0.5436866154017608,73.84390269387954,0.3809523809523809,0.238095238095238,2.6895357734679943,55.38292702040966,0.0,1.032968817737472,0.0,0.8023310082784866,0.0,9.230487836734945,13107.0,27031.052661467533,9.480901717619544,10.204778576508074,7.639386479089217,0.0,0.5277644719377252,18.460975673469886,2492.2317159184345,0.8231360748913407,1.0,0.0221590490729876,0.8228017385489803,0.8229689067201604,0.7178201270478101,0.8538950183884988,0.6883985289200936,0.7533712247854675,0.791044776119403,0.791044776119403,0.7891283025416769
89390cba85bffff,Espontáneo,0.3858619693299502,1.0,7.230537353778261,0.557180801664252,0.7561016382480776,0.3317452357071213,0.5836955310375571,73.71165850697876,0.4444444444444444,0.1666666666666666,2.630253356389264,0.0,0.0,1.0446681224938783,0.0,0.6110861115577989,0.0,0.0,12402.0,17995.97175953257,9.425613028909824,9.797958787143584,5.710080590357497,0.0,0.6391318855037886,9.213957313372346,4993.964863847811,0.6425944500167168,0.0,0.0212522051333569,0.8809762621196924,0.7617853560682046,0.7077900367769977,0.371782012704781,0.6751922433968572,0.5849214309595453,0.8117744610281924,0.8117744610281924,0.7194937493519807
89390cb0937ffff,Espontáneo,0.4277189605998776,1.0,10.230945300592154,0.3141368550094728,0.2435083026858352,0.3317452357071213,0.3671570266354619,0.0,0.0,0.0,0.0,0.0,0.0,4.446414458628647,0.0,0.8542394755843922,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,,,0.3000111445447453
89390cb53bbffff,Planificado,0.5642810206179714,0.0,11.89434677832538,0.289841747464616,0.2435083026858352,0.3317452357071213,0.2942717040008916,0.0,0.0,0.0,0.0,0.0,0.0,6.984077503418065,0.0,0.9992598899704216,0.0,0.0,,,,,7.199648813659735,0.0,,0.0,0.0,0.32012704781009693,1.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.8538950183884988,0.20528251420929455,0.4405995765072997,,,0.38036331215869834
89390cb2acbffff,Espontáneo,0.196328157503429,1.0,11.648085343141378,0.2672183216315613,0.2435083026858352,0.3317452357071213,0.2264014265017274,0.0,0.0,0.0,0.0,0.0,0.0,5.5683512237688575,0.0,2.8979451182288574,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,,,0.3000111445447453
89390ca00bbffff,Espontáneo,0.6175815590004043,1.0,8.45588391974591,0.702217764404324,0.7097960548311603,0.7487462387161484,0.6481109996656637,36.935207844114046,0.5,0.125,1.6674619334292948,9.233801961028512,1.0,0.7395694150777544,0.0,0.4978957759315847,0.0,0.0,,,,,8.374291014354851,0.0,,9.233801961028512,415.52108824628306,0.7442326980942828,1.0,,0.706452691407556,0.7253426947509194,0.6489468405215647,0.8538950183884988,0.5456369107321966,0.6828262565474201,,,0.7040844756491698
89390cb0b1bffff,Espontáneo,0.4893221983544142,1.0,6.8591772888406775,0.3949905271369665,0.3213529477320851,0.3317452357071213,0.5318733979716929,0.0,0.0,0.5,0.6931471805599453,0.0,0.0,1.8685121429509608,0.0,0.5612179642529375,0.0,0.0,30169.0,8023.782732250195,10.314570186095,8.990289873768809,6.7274747831758015,0.0,0.0923672441080044,9.231016144970882,203.0823551893594,0.7271815446339017,1.0,0.0173137454453625,0.6787027749916416,0.7029421598127716,0.2626211969241056,0.8538950183884988,0.43881644934804415,0.5184442215535495,0.900497512437811,0.900497512437811,0.707294631268044
89390ca2b8fffff,Espontáneo,0.322028716662291,1.0,12.648973930918023,0.5011701771982614,0.6578067535941158,0.6178535606820461,0.2278502173186225,46.21108007624795,0.25,0.35,2.596833868897563,55.45329609149754,0.0,4.608292213088562,0.0,4.439253612601171,0.0,0.0,,,,,5.354178514559126,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.6700100300902708,0.371782012704781,0.6670010030090271,0.569597681934693,,,0.44486236487239494
89390cb1e77ffff,Espontáneo,0.0590285179060888,1.0,3.823279346329117,0.3275103087038894,0.2435083026858352,0.3317452357071213,0.4072773877187117,0.0,0.0,0.0,0.0,0.0,0.0,2.207235068551608,0.0,1.260545199078515,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,,,0.3000111445447453
89390ca2357ffff,Planificado,0.7622402188394062,0.0,5.998982439119315,0.8019893012370445,0.8548980274155801,0.9042962219993314,0.646773654296222,221.5806198225159,0.5106382978723404,0.1063829787234042,3.0345497937157284,46.162629129690814,2.0,1.125329480262334,0.0,0.3609093919732547,0.0,0.0,,,,,9.261470302055676,0.0,,9.232525825938163,350.83598138565014,0.7342026078234705,0.0,,0.7011033099297894,0.7176529588766299,0.8569040454697425,0.371782012704781,0.7582748244734202,0.6623202942159813,,,0.6899866265463056
89390cb1a5bffff,Espontáneo,0.3670517587461225,1.0,3.2765555805909625,0.6844979382592221,0.8490471414242728,0.6272149782681378,0.5772316950852557,248.92091426077005,0.375,0.2222222222222222,3.5260053548724084,73.7543449661541,0.0,1.316525005470962,0.0,0.5386530875067588,55.31575872461557,9.219293120769262,13896.390156722571,31876.54258576241,9.53938438443544,10.369657046675943,7.936828436531116,4.030974402277863,0.6905875459874298,9.219293120769262,61483.4658224102,0.6573052490805751,0.0,0.03481732301745386,0.990304246071548,0.8238047475760615,0.8722835172183216,0.371782012704781,0.8762955533266467,0.7067870277499164,0.5058043117744611,0.5058043117744611,0.6787986957001463
89390ca36b3ffff,Espontáneo,0.3071685951242207,1.0,3.28591211424951,0.7363572198075707,0.7902039451688397,0.7609495152123036,0.6579181990415691,110.65896974368415,0.4615384615384615,0.1538461538461538,2.7912945696950127,18.44316162394736,1.0,0.8686505518617379,0.0,0.4121597039723383,55.32948487184208,0.0,10558.0,29534.610870243003,9.264639145383562,10.293351962454246,8.951552248101086,4.031218108036867,0.8408261298008389,9.221580811973679,396.5279749148682,0.6646606486125042,1.0,0.0684125287079556,0.7051153460381143,0.6848879973253093,0.7612838515546639,0.8538950183884988,0.7057840187228351,0.7736542962219993,0.18159203980099503,0.18159203980099503,0.5467114444494346
89390ca03a7ffff,Planificado,0.6712216313568216,0.0,11.329517952364595,0.4944277276273264,0.6013039117352056,0.5608492143095954,0.3211300568371781,18.473221381853648,0.2857142857142857,0.5714285714285714,1.549826045878202,18.473221381853648,0.0,2.6170375014845786,0.0,2.71433962811972,18.473221381853648,9.236610690926824,,,,,7.25011091994906,2.9690402593116074,,9.236610690926824,2189.0767337496573,0.7589434971581411,0.0,,0.8117686392510866,0.7853560682046139,0.6028084252758275,0.371782012704781,0.5255767301905717,0.5000557227237268,,,0.6427058954641703
89390ca2dc7ffff,Planificado,0.8579807407653597,0.0,11.767967047815974,0.3031037557115791,0.3453694416583082,0.3317452357071213,0.2321965897693079,0.0,0.0,0.25,1.3862943611198906,0.0,0.0,5.290210692506522,0.0,2.924267922073536,64.69019590758482,0.0,,,,,6.3311202470414285,4.184949689204468,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.5108659311267135,0.3817563802518667,,,0.35094171403098184
89390ca3297ffff,Espontáneo,0.4221471017164173,1.0,4.797343659123705,0.5269047884393923,0.6371893458152235,0.3317452357071213,0.611779783795832,9.2226004321153,0.5,0.0,0.6931471805599453,0.0,0.0,0.969375998410632,0.0,0.5382122876892155,0.0,0.0,10601.0,17343.04676490617,9.268703615273097,9.76100460055182,8.717617237349256,0.0,0.7008374573587899,0.0,0.0,0.32012704781009693,1.0,0.0329908411974519,0.32012704781009693,0.32012704781009693,0.5379471748579071,0.8538950183884988,0.43881644934804415,0.6102195475314834,0.5398009950248757,0.5398009950248757,0.4900491967888187
89390cb299bffff,Planificado,0.6088391075036005,0.0,15.433767536332036,0.2494613470039748,0.2435083026858352,0.3317452357071213,0.173130502618968,0.0,0.0,0.0,0.0,0.0,0.0,8.271142375230163,0.0,3.735551847354897,0.0,0.0,,,,,3.878982246393231,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,,,0.3000111445447453
89390cb0e07ffff,Planificado,0.8085264897959062,0.0,7.444121472206628,0.5265425907351685,0.3346149559790483,0.630558341691742,0.6144544745347152,0.0,0.0,0.3333333333333333,1.0986122886681096,0.0,2.0,1.2506677240883208,0.0,0.4284706280673126,0.0,0.0,27857.0,4264.90490223105,10.234839560272292,8.358409606760098,6.033227917618577,0.0,0.1430084561419672,9.226698054505299,36.906792218021195,0.6980942828485457,0.0,0.0305259498000106,0.6482781678368439,0.6731862253426948,0.2626211969241056,0.371782012704781,0.47860247408893347,0.37100189457260674,0.582089552238806,0.582089552238806,0.5420925573847025
89390cb0d53ffff,Planificado,0.6791459451948142,0.0,10.013443286832011,0.5800921282365616,0.8118800846985401,0.5182213306586426,0.410174969352502,92.30277723302292,0.5882352941176471,0.1176470588235294,2.833213344056216,9.230277723302294,0.0,2.779946352855301,0.0,0.94639152754898,9.230277723302294,0.0,,,,,7.619112683963286,2.3253517275229245,,18.460555446604587,8048.8021747196,0.8224674022066198,0.0,,0.9200936141758609,0.8712805081912404,0.7455700434637245,0.371782012704781,0.7154797726512871,0.6109439429399309,,,0.7411122255655856
89390ca2e7bffff,Planificado,0.5818125251929036,0.0,8.822664677891884,0.4256751736691557,0.3346149559790483,0.3317452357071213,0.6106653293212972,0.0,0.0,0.0,1.0986122886681096,0.0,0.0,0.7673152572100058,0.0,0.624151733967422,0.0,0.0,,,,,7.436521229808461,0.0,,9.236603810580698,628.0890591194875,0.7582748244734202,1.0,,0.7231695085255767,0.7407221664994985,0.2626211969241056,0.8538950183884988,0.47860247408893347,0.5317062298005126,,,0.6362141981500056
89390cb546fffff,Planificado,0.5803965870656378,0.0,10.770880973007886,0.2768769270775288,0.2435083026858352,0.3317452357071213,0.25537724283963,0.0,0.0,0.0,0.0,0.0,0.0,6.052093824506209,0.0,1.798269464173865,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,,,0.3000111445447453
89390cb05cfffff,Espontáneo,0.0827524602530469,1.0,11.77782177321177,0.2714903971172777,0.2435083026858352,0.3317452357071213,0.2392176529588766,0.0,0.0,0.0,0.0,0.0,0.0,5.877811004338673,0.0,2.27589176615366,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.32012704781009693,0.0,,0.32012704781009693,0.32012704781009693,0.2626211969241056,0.371782012704781,0.20528251420929455,0.27989524127939375,,,0.3000111445447453
