hex_id,tipologia_label,morfologia_continua,espontaneo,dist_centro_km,vitalidad_vecinal,dim1,dim2,dim3,barrio_km2,pct_barrio,pct_host,div_actividad,terrazas_ext_km2,n_parques_500m,dist_mercado_km,n_mercados_500m,dist_parque_km,airbnb_ent_km2,vut_km2,renta_persona,densidad_pob_km2,log_renta,log_densidad,log_bc_mean,log_airbnb,ps
89390cb1917ffff,Planificado,0.7503272933931859,0.0,3.521079429775179,0.511135257624726,0.5967903711133401,0.33174523570712133,0.6048701660537167,18.452846800812797,0.1111111111111111,0.1111111111111111,2.505289990918418,0.0,0.0,1.0669466943918813,0.0,0.5241836167317468,9.226423400406398,0.0,,,,,9.55617888086338,2.3249749001040563,
89390ca356fffff,Planificado,0.6994194860182776,0.0,3.2986559422025334,0.6229243285411791,0.35740554998328317,0.853226345703778,0.6581410899364761,0.0,0.0,0.7777777777777778,1.6769877743224173,73.81334958783275,1.0,0.7949853710368338,0.0,0.43775978561186885,18.453337396958187,0.0,,,,,8.972433571299018,2.9680186438773815,
89390ca3153ffff,Espontáneo,0.2305350860275901,1.0,4.417849771139082,0.7907797466473494,0.8728407444555889,0.8105984620528252,0.6889000334336343,286.0267629901591,0.4189189189189189,0.14864864864864866,3.5134686503256853,36.9066790955044,1.0,0.5311404652718965,0.0,0.43685099458127724,18.4533395477522,0.0,10818.541494184901,35944.11718636709,9.289016746104243,10.489748531570317,5.903043402887146,2.9680187544390733,0.8216485673479401
89390ca20cfffff,Espontáneo,0.10597194445620668,1.0,4.363503766680292,0.7893495300716967,0.7277387718711691,0.7746573052490806,0.8656525130948401,110.7658910917542,0.2926829268292683,0.24390243902439024,2.914574127813654,18.4609818486257,1.0,0.3470516432300945,1.0,0.46552152906271366,101.53540016744134,36.9219636972514,16522.162755972695,38255.42728428032,9.712457955937792,10.552066858714579,5.666082322983564,4.630208106440073,0.6240376168469924
89390cb72dbffff,Planificado,0.7118406523392528,0.0,11.549744023640544,0.2739050484787696,0.24350830268583526,0.33174523570712133,0.2464616070433523,0.0,0.0,0.0,0.0,0.0,0.0,4.56600757024808,0.0,3.088275855996325,0.0,0.0,,,,,6.7515996065710375,0.0,
89390cb0cc3ffff,Transición,0.5061964470097093,,9.905075650528612,0.6065975704892455,0.8187897024406553,0.6350718823136074,0.3659311267134737,175.307602817121,0.4222222222222222,0.35555555555555557,3.0864843020031634,83.04044343968889,0.0,3.2839706145608614,0.0,1.1868954759094459,18.45343187548642,0.0,24992.0,25299.20821590422,10.126311052639412,10.138567904559384,6.645789919309086,2.9680235005401165,
89390cb532bffff,Espontáneo,0.30789392669616217,1.0,11.932499158063388,0.2698558638879602,0.24350830268583526,0.33174523570712133,0.2343140532709239,0.0,0.0,0.0,0.0,0.0,0.0,6.175132606281656,0.0,2.2280925300520265,0.0,0.0,,,,,0.0,0.0,
89390cb08a7ffff,Planificado,0.8223681424215072,0.0,9.225037998172263,0.3259872209220253,0.24350830268583526,0.33174523570712133,0.4027081243731194,0.0,0.0,0.0,0.0,0.0,0.0,2.3269713234753833,0.0,1.2384140720142833,9.231287940312765,0.0,24196.0,4702.66117135421,10.093942609226804,8.456096457084994,6.993136909631307,2.325450470407795,0.29928234264867887
89390cb048bffff,Espontáneo,0.41712374050094697,1.0,12.860210696907169,0.5581466622088488,0.6494483450351053,0.5547475760615179,0.4702440655299231,18.43718609312967,0.4,0.0,1.6094379124341005,0.0,1.0,7.241218768133146,0.0,0.21673114184455777,9.218593046564836,0.0,,,,,7.061978179067444,2.3242089086220012,
89390cb1c03ffff,Planificado,0.6947477919907659,0.0,5.530807045606971,0.33222816597941973,0.24350830268583526,0.33174523570712133,0.4214309595453026,0.0,0.0,0.0,0.0,0.0,0.0,2.144720704435312,0.0,1.1281717127551254,0.0,0.0,,,,,4.898268095747605,0.0,
